Currency,Date,Today_Closing_Price,NextDay_Closing_Price,Opening_Price,24h_High,24h_Low
BCH,09/11/2019,278.4800271,282.3746959,291.4672275,293.6875702,269.1357317
BCH,10/11/2019,282.3746959,294.7628251,278.4789999,283.2647581,275.385466
BCH,11/11/2019,294.7628251,286.2057768,282.3727085,300.4723027,279.1958932
BCH,12/11/2019,286.2057768,287.7353282,294.7627874,296.45232,280.684149
BCH,13/11/2019,287.7353282,282.7260997,286.1960301,290.9257348,280.5695243
BCH,14/11/2019,282.7260997,276.1872137,287.7352327,289.1880304,281.2109713
BCH,15/11/2019,276.1872137,265.7073919,284.8350551,285.574191,272.3709103
BCH,16/11/2019,265.7073919,264.4994093,276.2913938,278.664655,258.4399191
BCH,17/11/2019,264.4994093,268.2380604,265.7067751,266.9249841,260.8101795
BCH,18/11/2019,268.2380604,247.6434383,264.4994447,270.1488046,259.8961978
BCH,19/11/2019,247.6434383,243.4145248,266.0523466,266.0523466,237.9957332
BCH,20/11/2019,243.4145248,241.9504324,247.6499042,248.2695994,233.0520397
BCH,21/11/2019,241.9504324,224.8215914,241.7910348,248.0968287,237.9944383
BCH,22/11/2019,224.8215914,207.779853,241.9503701,246.2113394,218.2502904
BCH,23/11/2019,207.779853,213.8733339,226.0717569,229.2309994,195.3315742
BCH,24/11/2019,213.8733339,206.8384353,207.7812963,217.5295879,203.0913621
BCH,25/11/2019,206.8384353,210.7344017,213.8703121,216.6023143,200.7391005
BCH,26/11/2019,210.7344017,212.6576105,202.3689827,216.375514,192.5580035
BCH,27/11/2019,212.6576105,220.2901611,210.7350417,215.0198008,207.567311
BCH,28/11/2019,220.2901611,217.3634231,212.6576105,225.5989908,203.7133988
BCH,29/11/2019,217.3634231,223.5318406,220.2901611,222.5973699,216.9344106
BCH,30/11/2019,223.5318406,216.9755582,217.3551026,226.6428025,216.7603018
BCH,01/12/2019,216.9755582,215.2378476,224.2452493,224.8571737,214.8383669
BCH,02/12/2019,215.2378476,214.9969972,216.9773276,218.0974984,209.6943963
BCH,03/12/2019,214.9969972,211.8061447,215.2368313,216.7259436,209.7971646
BCH,04/12/2019,211.8061447,207.6013605,214.0134349,216.0513919,211.3072062
BCH,05/12/2019,207.6013605,211.9609111,211.8074505,219.8434093,202.8993869
BCH,06/12/2019,211.9609111,212.4817088,207.6093608,214.2993235,205.3795929
BCH,07/12/2019,212.4817088,212.2121439,211.6260201,214.0320612,209.3022984
BCH,08/12/2019,212.2121439,213.9041678,212.5057613,216.1471052,210.3659761
BCH,09/12/2019,213.9041678,207.8029977,212.2121439,215.1228757,208.5840144
BCH,10/12/2019,207.8029977,206.0845024,213.9036236,215.0041448,205.7250751
BCH,11/12/2019,206.0845024,206.1818876,207.8044337,208.8997907,203.7144231
BCH,12/12/2019,206.1818876,205.9008105,206.0880628,207.7813647,203.9283184
BCH,13/12/2019,205.9008105,211.1355135,206.7215295,207.655905,203.6682764
BCH,14/12/2019,211.1355135,207.0198258,206.3664147,212.4929589,206.0202238
BCH,15/12/2019,207.0198258,207.0072043,211.135457,212.7856148,204.7147101
BCH,16/12/2019,207.0072043,195.9460637,207.0143492,209.516255,204.8977852
BCH,17/12/2019,195.9460637,175.3884616,207.0046192,207.4918399,193.8402816
BCH,18/12/2019,175.3884616,191.3845999,195.9521215,196.6330627,171.9892149
BCH,19/12/2019,191.3845999,186.5168112,175.3915699,191.600985,169.8357417
BCH,20/12/2019,186.5168112,186.668645,189.0975283,190.886711,183.2841816
BCH,21/12/2019,186.668645,188.9743115,186.5153351,189.8796789,183.7544181
BCH,22/12/2019,188.9743115,193.6553445,186.8245491,189.5814999,185.268635
BCH,23/12/2019,193.6553445,186.689019,188.9738822,195.7796646,185.940383
BCH,24/12/2019,186.689019,188.921001,193.6551687,194.6970662,185.9085174
BCH,25/12/2019,188.921001,186.0288662,186.6902439,189.8061865,181.9476541
BCH,26/12/2019,186.0288662,187.2918194,188.9177871,189.1638647,182.6739289
BCH,27/12/2019,187.2918194,201.642489,186.0276756,194.3412309,183.5016516
BCH,28/12/2019,201.642489,207.3232887,187.2608029,203.2942529,186.5818364
BCH,29/12/2019,207.3232887,212.7727421,201.6433777,209.5876382,201.0619312
BCH,30/12/2019,212.7727421,209.4448226,207.3226661,215.4952818,204.1238733
BCH,31/12/2019,209.4448226,203.9816926,212.1491328,214.4410722,205.2391181
BCH,01/01/2020,203.9816926,204.1724514,209.4472046,213.3961728,201.1312634
BCH,02/01/2020,204.1724514,194.9321304,204.0604934,208.3156809,202.9012852
BCH,03/01/2020,194.9321304,221.6125938,204.1644784,204.8027791,192.372025
